lat,lon,ways,tags
1.44886,103.83212,"[465242106, 538910094, 538910095, 538910096, 652298256]","[{'highway': 'residential', 'maxspeed': '50', 'name': 'Canberra Walk', 'oneway': 'yes', 'surface': 'asphalt'}, {'access': 'yes', 'highway': 'residential', 'horse': 'no', 'lanes': '2', 'maxspeed': '50', 'name': 'Canberra Street', 'oneway': 'yes', 'surface': 'asphalt'}, {'access': 'yes', 'highway': 'residential', 'horse': 'no', 'maxspeed': '50', 'name': 'Canberra Street', 'oneway': 'yes', 'surface': 'asphalt'}, {'highway': 'residential', 'maxspeed': '50', 'name': 'Canberra Walk', 'oneway': 'yes', 'surface': 'asphalt'}, {'access': 'yes', 'highway': 'residential', 'horse': 'no', 'lanes': '3', 'maxspeed': '50', 'name': 'Canberra Street', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'through|through|right'}]"
1.44837,103.83244,"[538910094, 865230218]","[{'access': 'yes', 'highway': 'residential', 'horse': 'no', 'lanes': '2', 'maxspeed': '50', 'name': 'Canberra Street', 'oneway': 'yes', 'surface': 'asphalt'}, {'footway': 'crossing', 'highway': 'footway'}]"
1.44745,103.83305,"[531489972, 639627343, 867690995]","[{'access': 'yes', 'highway': 'residential', 'horse': 'no', 'lanes': '2', 'maxspeed': '50', 'name': 'Canberra Street', 'oneway': 'yes', 'surface': 'asphalt'}, {'highway': 'service', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'turn:lanes:backward': 'left', 'turn:lanes:forward': 'left;right'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44745,103.83305,"[531489972, 639627343, 867690995]","[{'access': 'yes', 'highway': 'residential', 'horse': 'no', 'lanes': '2', 'maxspeed': '50', 'name': 'Canberra Street', 'oneway': 'yes', 'surface': 'asphalt'}, {'highway': 'service', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'turn:lanes:backward': 'left', 'turn:lanes:forward': 'left;right'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44576,103.83413,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44576,103.83413,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44544,103.83432,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44541,103.83434,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44542,103.83436,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44505,103.83458,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44501,103.83461,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44501,103.83461,"[732478376, 845769083]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'cycleway'}]"
1.44477,103.83477,[845769083],"[{'foot': 'yes', 'highway': 'cycleway'}]"
1.44477,103.83477,[845769083],"[{'foot': 'yes', 'highway': 'cycleway'}]"
1.44460223,103.83488028,[480743587],"[{'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}]"
1.4446,103.83488,[480743587],"[{'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}]"
1.44414,103.83411,[480743587],"[{'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}]"
1.44414,103.83411,[480743587],"[{'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}]"
1.44333,103.83275,[480743587],"[{'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}]"
1.44333,103.83275,[480743587],"[{'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}]"
1.44213,103.83074,"[447336514, 480743587, 872858688]","[{'access': 'yes', 'highway': 'residential', 'horse': 'no', 'lanes': '1', 'maxspeed': '60', 'name': 'Canberra View', 'oneway': 'yes', 'surface': 'asphalt'}, {'bicycle': 'yes', 'foot': 'yes', 'highway': 'cycleway', 'name': 'Simpang Kiri Park Connector', 'name:zh': '新邦基里公园连道'}, {'cycleway': 'yes', 'footway': 'crossing', 'highway': 'footway', 'surface': 'concrete'}]"
