lat,lon,ways,tags
1.34226,103.83515,"[505495154, 531352846, 531352847]","[{'highway': 'service'}, {'foot': 'yes', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'width': '1'}, {'foot': 'yes', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'width': '1'}]"
1.34258,103.83561,"[149899203, 159236147]","[{'bicycle': 'no', 'foot': 'yes', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'width': '1'}, {'highway': 'footway'}]"
1.34263,103.83562,"[149899203, 159236147]","[{'bicycle': 'no', 'foot': 'yes', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'width': '1'}, {'highway': 'footway'}]"
1.34263,103.83562,"[149899203, 159236147]","[{'bicycle': 'no', 'foot': 'yes', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'width': '1'}, {'highway': 'footway'}]"
1.34305,103.83564,"[159236147, 395925929]","[{'highway': 'footway'}, {'highway': 'footway'}]"
1.34346,103.8356,"[149899236, 159236147, 842398483]","[{'check_date:surface': '2022-11-06', 'highway': 'footway', 'lit': 'yes', 'smoothness': 'excellent', 'surface': 'asphalt'}, {'highway': 'footway'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34352,103.83557,"[505491357, 842398483]","[{'highway': 'footway', 'surface': 'concrete'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34389,103.83533,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34414,103.83513,"[505491355, 842398483]","[{'highway': 'footway', 'surface': 'concrete'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34436,103.83494,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34444,103.83491,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34451,103.8349,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34451,103.8349,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34459,103.83489,"[842398480, 842398483]","[{'highway': 'service'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34476,103.83494,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34491,103.83503,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34493,103.83506,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34503,103.83523,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34515,103.83553,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34527,103.83594,[842398483],"[{'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34546,103.83637,"[474971231, 842398483]","[{'bicycle': 'no', 'highway': 'path', 'surface': 'dirt'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34547,103.83639,"[474971231, 842398483]","[{'bicycle': 'no', 'highway': 'path', 'surface': 'dirt'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34547,103.83639,"[474971231, 842398483]","[{'bicycle': 'no', 'highway': 'path', 'surface': 'dirt'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34556,103.83653,"[149899244, 842398482, 842398483]","[{'check_date:surface': '2023-10-29', 'highway': 'footway', 'lit': 'yes', 'smoothness': 'good', 'surface': 'paving_stones'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'wood', 'width': '1'}, {'bicycle': 'no', 'highway': 'footway', 'lit': 'yes', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'surface': 'paving_stones'}]"
1.34568,103.83661,[149899244],"[{'check_date:surface': '2023-10-29', 'highway': 'footway', 'lit': 'yes', 'smoothness': 'good', 'surface': 'paving_stones'}]"
1.34575,103.83664,[149899244],"[{'check_date:surface': '2023-10-29', 'highway': 'footway', 'lit': 'yes', 'smoothness': 'good', 'surface': 'paving_stones'}]"
1.34576,103.83659,"[146881458, 392573691, 842398482]","[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'layer': '1', 'lit': 'no', 'name': 'Prunus Trail', 'name:zh': 'Prunus 小径', 'surface': 'metal', 'wheelchair': 'no'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'wood', 'width': '1'}]"
1.34576,103.83659,"[146881458, 392573691, 842398482]","[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'layer': '1', 'lit': 'no', 'name': 'Prunus Trail', 'name:zh': 'Prunus 小径', 'surface': 'metal', 'wheelchair': 'no'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'wood', 'width': '1'}]"
1.34578,103.83652,"[146881458, 392573691, 842398482]","[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'layer': '1', 'lit': 'no', 'name': 'Prunus Trail', 'name:zh': 'Prunus 小径', 'surface': 'metal', 'wheelchair': 'no'}, {'bicycle': 'no', 'bridge': 'boardwalk', 'highway': 'footway', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'wood', 'width': '1'}]"
1.34582,103.83648,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34592,103.83634,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34603,103.83596,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34609,103.83586,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34609,103.83586,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34639,103.83537,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34657,103.83516,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34671,103.83501,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34691,103.83487,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34706,103.8348,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34712,103.83477,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34717,103.83474,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34725,103.83467,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.3475,103.83432,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34776,103.83406,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34804,103.83368,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
1.34829,103.83343,[146881458],"[{'bicycle': 'no', 'highway': 'path', 'lit': 'no', 'name': 'MacRitchie Nature Trail', 'name:zh': '麦里芝自然小径', 'sac_scale': 'hiking', 'surface': 'dirt', 'trail_visibility': 'excellent', 'width': '1'}]"
