Tag,Count
"('residential', 'dormitory')",7
"('crossing', 'zebra')",7
"('name:zh', '停车场B')",6
"('name', 'Siglap Drive')",6
"('turn:lanes', 'through|through|through|through;right')",6
"('name', 'Pasir Ris Drive 2')",6
"('name', 'Toa Payoh Rise')",6
"('name', 'South Bridge Road')",6
"('name', 'Sengkang East Way')",6
"('name', 'Heng Mui Keng Terrace')",6
"('name:zh', '王美敬台')",6
"('name', 'Northshore Drive')",6
"('name:zh', '武吉巴督西3道')",6
"('name', 'Alexandra Garden Trail')",6
"('highway:demolished', 'footway')",6
"('name', 'Telok Blangah Rise')",6
"('turn:lanes', 'none|through|through|through')",6
"('name:zh', '丝丝街')",6
"('landuse', 'forest')",6
"('name', 'Cecil Street')",6
"('name', 'West Coast Carpark')",6
"('surface', 'tartan')",6
"('turn:lanes', 'left|left;right')",6
"('turn:lanes', 'through|right|right')",6
"('addr:street', 'Bukit Batok East Avenue 6')",6
"('addr:postcode', '650292')",6
"('addr:neighbourhood', 'Skypeak @ Bukit Batok')",6
"('addr:housenumber', '292')",6
"('name:zh', '惹兰红山')",6
"('name', 'Punggol Place')",6
"('name', 'Stadium Boulevard')",6
"('name', 'Jalan Bukit Merah')",6
"('name:zh', '亚历山大花园步径')",6
"('construction', 'service')",6
"('name:zh', '曼德里路')",6
"('name', 'Sunrise Bridge')",6
"('name', 'Telok Blangah Drive')",6
"('name', 'Boundary Road')",6
"('name', 'Garden Service Road')",6
"('name:zh', '宏茂桥3道')",6
"('name:zh', '莱佛士林荫道')",6
"('name', 'Raffles Boulevard')",6
"('name', 'Marina Centre Terminal')",6
"('name', 'Nim Road')",6
"('turn:lanes', 'through;right|right|right')",6
"('leisure', 'playground')",6
"('name', 'Irau Drive')",6
"('image', 'https://images.mapillary.com/FkmgL1_OlGNq3xKAWMD2bg/thumb-2048.jpg')",6
"('note', 'Lots of stairs climbing... (like alot)')",6
"('name', 'Lakeside Drive')",6
"('name', 'Choa Chu Kang North Park Connector')",6
"('name', 'Canberra Way')",6
"('turn:lanes', 'left|through|through;right')",6
"('name:zh', '蔡厝港北公园连道')",6
"('name', 'Bukit Ayer Molek')",6
"('name', 'Deptford Road')",6
"('name', 'Choa Chu Kang Street 62')",6
"('ramp', 'yes')",6
"('turn:lanes', 'left|through|right')",6
"('image', 'https://images.mapillary.com/OJY-wwoo4igcJrxl7M9gaA/thumb-2048.jpg')",6
"('mapillary', '136165381894277')",6
"('name:zh', '射靶场小径')",6
"('name', 'Rifle Range Trail')",6
"('turn:lanes', 'none|through')",6
"('name', 'Dairy Farm Loop')",6
"('mapillary', '484312099321242')",6
"('name', 'Boon Lay Way')",6
"('lanes', '6')",6
"('building', 'university')",6
"('name', 'Chestnut Avenue')",6
"('name', 'Hindhede Road')",6
"('construction', 'yes')",6
"('name', 'Park Connector')",6
"('image', 'https://images.mapillary.com/WS_SIe3aMYVAMO2cIEWOqw/thumb-2048.jpg')",6
"('name:zh', '文礼大道')",6
"('name:zh', '公园连道')",6
"('name:zh', '实里达西公园连道')",6
"('name', 'Jurong West Central 3')",6
"('name', 'Seletar West Park Connector')",6
"('mapillary', '1375478586155545')",6
"('name:zh', '花柏坊')",5
"('name', 'Lorong Halus')",5
"('name:zh', '罗弄哈鲁士')",5
"('name', 'Campus Boulevard')",5
"('name', 'Faber Point')",5
"('tunnel', 'covered')",5
"('construction', 'pedestrian')",5
"('alt_name:zh', '榜鹅17道')",5
"('name:zh', '罗弄哈鲁士桥')",5
"('turn:lanes', 'none|none|none|right|right')",5
"('alt_name', 'Former KTM Jurong Spur')",5
"('name', 'Lorong Halus Bridge')",5
"('name', 'Serangoon Garden Way')",5
"('alt_name', 'Punggol Seventeenth Avenue')",5
"('name', 'Leedon Road')",5
"('name', 'Marang Road')",5
"('name', 'Bayfront Avenue')",5
"('name', 'Greenleaf Playground')",5
"('turn:lanes', 'left|through|through;right|right')",5
"('name:zh', '绿叶游乐场')",5
"('natural', 'wood')",5
"('turn:lanes', 'through|through|through|through|right')",5
"('name', 'Thomson Road')",5
"('destination:street', 'Jalan Jurong Kechil')",5
"('check_date', '2022-10-29')",5
"('name', 'Hougang Ave 3 Park Connector')",5
"('turn:lanes:backward', 'left|left')",5
"('name:zh', '后港3道公园连道')",5
"('tracktype', 'grade2')",5
"('destination', 'Tuas')",5
"('name', 'Jurong East Street 31')",5
"('name', 'Faber Drive')",5
"('name', 'Sungei Kadut Way')",5
"('name', 'Carpark B')",5
"('name:zh', '玛朗路')",5
"('ele', '106')",5
"('lanes:backward', '3')",5
"('name:zh', '榜鹅林荫道')",5
"('fixme', 'outline')",5
"('parking', 'street_side')",5
"('building', 'roof')",5
"('name:zh', '武吉巴督东3道')",5
"('note', 'Path temporarily closed')",5
"('turn:lanes:forward', 'through|through')",5
"('name:zh', '杜尼安路')",5
"('parking:condition:right:vehicles', 'motorcar')",5
"('sidewalk:both', 'separate')",5
"('name', 'Ceylon Road')",5
"('name', 'Pasir Panjang Close')",5
"('name:zh', '巴西班让弄')",5
"('name', 'Old Airport Road')",5
"('turn:lanes:forward', 'left|right')",5
"('turn:lanes', 'left|through|through|right|right')",5
"('name', 'Bukit Batok East Avenue 3')",5
"('dog', 'no')",5
"('name', 'Corporation Rise')",5
"('name', 'Bedok North Avenue 4')",5
"('name', 'Boon Lay Bus Interchange')",5
"('name', 'Telok Blangah Way')",5
"('note:name:zh', 'fixme')",5
"('name:zh', '科学操场')",5
"('name', 'Science Field')",5
"('name', 'Choa Chu Kang Avenue 2')",4
"('name', 'Neo Pee Teck Lane')",4
"('name:zh', '梁丕徳路')",4
"('parking:lane:left', 'perpendicular')",4
"('name', 'Guok Avenue')",4
"('name:zh', '珍珠山城市公园')",4
"('turn:lanes', 'left|left;through|through;right')",4
"('name', 'Toa Payoh North')",4
"('name:zh', '郭氏道')",4
"('name:ms', ""Taman Pearl's Hill City"")",4
"('service', 'emergency_access')",4
"('image', 'https://images.mapillary.com/A-FLxBeQrKKbljT8Q0xkYA/thumb-2048.jpg')",4
"('mapillary', '1403487173337865')",4
"('turn:lanes', 'left|none|none')",4
"('name', 'Braddell Rise')",4
"('turn:lanes:backward', 'none')",4
"('addr:street', ""Pearl's Hill City Park"")",4
"('name', 'Oei Tiong Ham Park')",4
"('name:zh', '滨海观景台')",4
"('turn:lanes:backward', 'left|left;right')",4
"('layer', '0')",4
"('name:zh', '黄仲涵园')",4
"('name', 'Choa Chu Kang Track 14')",4
"('name:zh', '莫斯路')",4
"('name', 'Morse Road')",4
"('name', 'Kruing Path')",4
"('name', 'Kensington Park Road')",4
"('fixme', 'road divided')",4
"('ski', 'no')",4
"('snowmobile', 'no')",4
"('destination', 'Yishun Avenue 1,6,8')",4
"('turn:lanes', 'left|through|through|through|right|right')",4
"('name', 'Springleaf Road')",4
"('maxwidth', '5')",4
"('waterway', 'drain')",4
"('name', 'Serangoon North Avenue 3')",4
"('name:zh', '锦绣小径')",4
"('name', 'Floral Walk')",4
"('surface', 'rock')",4
"('tracktype', 'grade5')",4
"('parking:both', 'no')",4
"('turn:lanes', 'left|left|through|through')",4
"('name', 'Marina Deck')",4
"('wikipedia', ""en:Pearl's Hill City Park"")",4
"('name', 'Namly Close')",4
"('wikidata', 'Q7158006')",4
"('destination', 'Ang Mo Kio Avenue 3')",4
"('name', 'Hillview Road')",4
"('name', 'Kheam Hock Road')",4
"('name:zh', '榜鹅大道')",4
"('name', 'Punggol Way')",4
"('sidewalk:kerb', 'raised')",4
"('name', 'Yishun Avenue 7')",4
"('name:zh', '义顺7道')",4
"('name', 'West Coast Rise')",4
"('destination', 'PIE')",4
"('mapillary', '475331600359706')",4
"('destination:ref:to', 'KJE')",4
"('name', 'Jalan Limau Bali')",4
"('name', 'Jalan Inggu')",4
"('name', 'International Business Park')",4
"('name', 'Sennett Road')",4
"('name', 'Gardens by the Bay')",4
"('image', 'https://images.mapillary.com/mdIQdnt8JbGkFWWMwD7dVQ/thumb-2048.jpg')",4
"('turn:lanes:backward', 'through|right')",4
"('name:zh', '勿洛南1道')",4
"('name', 'Bedok South Avenue 1')",4
"('name', 'Pasir Ris Road')",4
"('name', 'Kelopak Road')",4
"('bridge:name', 'Jurong East Flyover')",4
"('name', 'Pasir Ris Farmway 1')",4
"('name', 'Aida Street')",4
"('name', 'Jalan Boon Lay')",4
"('name:zh', '惹兰文礼')",4
"('name', 'Boon Lay Avenue')",4
"('name', 'Plymouth Avenue')",4
"('name:zh', '普里睦道')",4
"('name', 'Paved Function Area')",4
"('step_count', '19')",4
"('name', 'Siglap Avenue')",4
"('name', 'Market Street')",4
"('name', 'Tampines Street 82')",4
"('smoothness', 'bad')",4
"('horse', 'unknown')",4
"('lanes:bus:conditional', '1 @ (Mo-Sa 07:30-23:00)')",4
"('name', 'Punggol Field')",4
"('name:en', 'South Bridge Road')",4
"('name:zh', '桥南路')",4
"('name', 'Jurong West Street 51')",4
"('name:zh', '谦福路')",4
"('turn:lanes', 'left|left;through|through|right')",4
"('name:zh', '临原坪')",4
"('name', 'Toh Tuck Terrace')",4
"('name', 'Woodlands Street 31')",4
"('name', 'Jalan Bilal')",4
"('name', 'Jalan Haji Salam')",4
"('name', 'Edgefield Plains')",4
"('width', '0.5 m')",4
"('name:en', 'Punggol Central')",4
"('crossing:island', 'yes')",4
"('name', 'Yishun Avenue 9')",4
"('name:zh', '榜鹅场')",4
"('destination', 'Bukit Batok East Ave 3')",4
"('name', 'China Street')",4
"('name:en', 'China Street')",4
"('name:zh', '中国街')",4
"('name', 'Jalan Benaan Kapal')",4
"('capacity', '54')",4
"('name', 'Pasir Ris Drive 8')",3
"('name:zh', '万国公园连道')",3
"('name', 'Pasir Ris Street 12')",3
"('name', 'Haig Road')",3
"('name', 'Buangkok Park Connector')",3
"('turn:lanes', 'through;right|right')",3
"('name', 'Pasir Ris Drive 4')",3
"('construction', 'primary')",3
"('turn:lanes', 'left;through|through|through|through;right')",3
"('name', 'Bedok Rise')",3
"('name', 'Fidelio Street')",3
"('name', 'Hua Guan Crescent')",3
"('name', 'Upper Bedok Road')",3
"('name', 'Jalan Chempaka Kuning')",3
"('cycleway', 'track')",3
"('turn:lanes', 'left;through;right|right')",3
"('motorroad', 'yes')",3
"('name', 'Saraca Road')",3
"('bicycle', 'private')",3
"('name', 'Jalan Bingka')",3
"('name', 'Kent Ridge MTB')",3
"('name', 'Limau Garden')",3
"('name', 'Hyderabad Road')",3
"('name:zh', '肯特岗山地骑行道')",3
"('name:zh', '华源园')",3
"('name', 'Hua Guan Gardens')",3
"('name', ""CP 'A'"")",3
"('name:zh', '停车场A')",3
"('name:zh', '华源弯')",3
"('name', 'Parkstone Road')",3
"('turn:lanes', 'left|left;through|right')",3
"('name:zh', '海得拉巴路')",3
"('name', 'Charlton Road')",3
"('name', 'Bukit Drive')",3
"('surface', 'unhewn_cobblestone')",3
"('proposed', 'residential')",3
"('crossing', 'unmarked')",3
"('segregated', 'no; yes')",3
"('name', 'Telegraph Street')",3
"('name:en', 'Sungei Kadut Way')",3
"('turn:lanes:backward', 'left|through;right')",3
"('turn:lanes', 'left;through|none|none|none')",3
"('name', 'Woodgrove Drive')",3
"('name', 'Park Lane')",3
"('name', 'Choa Chu Kang Link')",3
"('turn:lanes', 'left;through|through|through;right|right')",3
"('name:zh', '榜鹅东立交桥')",3
"('name', 'Punggol East Flyover')",3
"('note', 'Path closed July 2021')",3
"('width', '6')",3
"('traffic_signals:countdown', 'yes')",3
"('destination:ref', 'BKE')",3
"('image', 'https://images.mapillary.com/Opr8T26frOyLspPDbgGEhA/thumb-2048.jpg')",3
"('mapillary', '309883783980687')",3
"('name:zh', '巴西立3农道')",3
"('name', 'Cyprus Road')",3
"('surface', 'concrete:lanes')",3
"('check_date:segregated', '2022-02-11')",3
"('name', 'Serangoon North Avenue 1')",3
"('mapillary', '867358800481602')",3
"('name:zh', '拉柏多维拉路')",3
"('image', 'https://images.mapillary.com/VpHSo1OhXVICvGxRvoHUzg/thumb-2048.jpg')",3
"('parking:condition:right:vehicles', 'motorcycle')",3
"('bin', 'yes')",3
"('amenity', 'shelter')",3
"('mapillary', '816773939237997')",3
"('image', 'https://images.mapillary.com/Br6o0auXiML264n8g6OlZQ/thumb-2048.jpg')",3
"('name', 'Segar Road')",3
"('turn:lanes:forward', 'left|through;right')",3
"('mapillary', '278915687274713')",3
"('image', 'https://images.mapillary.com/ck7cBr4IgzLEHG9paQnBxQ/thumb-2048.jpg')",3
"('name', 'Kerong Walk')",3
"('incline', 'd')",3
"('name:zh', '双溪加株大道')",3
"('turn:lanes', 'left|left|left|right')",3
"('name:zh', '裕廊西公园连道')",3
"('name', 'Shunfu Road')",3
"('name:zh', '美林路')",3
"('name:zh', '双溪登加路')",3
"('name', 'Sungei Tengah Road')",3
"('turn:lanes', 'left|left;right|right')",3
"('name', 'Corporation Road')",3
"('name', 'Tengah Way')",3
"('name:en', 'Lantana Avenue')",3
"('turn:lanes', 'left|through|right|right')",3
"('addr:postcode', '618310')",3
"('addr:street', 'Corporation Walk')",3
"('name', 'Lakeside Primary School')",3
"('name:ms', 'Sekolah Rendah Lakeside')",3
"('name:zh', '湖滨小学')",3
"('school', 'primary')",3
"('cutting', 'yes')",3
"('name', 'Choa Chu Kang North 7')",3
"('name', 'Hillview Avenue')",3
"('name', 'Windsor Park Hill')",3
"('name', 'Merryn Road')",3
"('name', 'Jem Parking (In)')",3
"('name', 'Jasmin Road')",3
"('name', 'Jurong West Park Connector')",3
"('name', 'Lantana Avenue')",3
"('name', 'Maryland Drive')",3
"('name:zh', '荷兰路')",3
"('name', 'Holland Road')",3
"('maxweight:signed', 'no')",3
"('turn:lanes', 'left|left;through')",3
"('name', 'Joan Road')",3
"('name', 'Jurong West Street 91')",3
"('access', 'destination')",3
"('parking:condition:left:vehicles', 'motorcycle')",3
"('name', 'Toa Payoh Industrial Park')",3
"('name', 'Clementi Lane')",3
"('landuse', 'retail')",3
"('name', 'Onraet Road')",3
"('name:zh', '安莱益路')",3
"('name', 'Nanyang Link')",3
"('name:zh', '南洋连道')",3
"('name', 'Jurong West Street 61')",3
"('destination', 'Upper Thomson Road')",3
"('name', 'Capricorn Drive')",3
"('addr:housenumber', '161')",3
"('name:zh', '兰卡娜道')",3
"('short_name', 'CLB Plaza')",3
"('name', 'Phoenix Walk')",3
"('turn:lanes', 'left;through|none')",3
"('turn:lanes:forward', 'left|left;right')",3
"('name', 'Coast to Coast Trail')",3
"('name', 'Central Library Plaza')",3
"('name:zh', '中央图书馆广场')",3
"('source', 'Yahoo')",3
"('name', 'Andrews Terrace')",2
"('name', 'Yishun Industrial Park A')",2
"('turn:lanes', 'left|left|through|through|through')",2
"('name', 'West Coast Grove')",2
"('name', 'Pavilion Rise')",2
"('turn:lanes:backward', 'through|through')",2
"('name', 'Woodlands Avenue 9')",2
"('name', 'Punggol North Avenue')",2
"('name:zh', '榜鹅北道')",2
"('name', 'Woodlands Industrial Park E4')",2
"('name', 'NEWest')",2
"('residential', 'condominium')",2
"('name', 'Woodlands North Coast Road')",2
"('name', 'Tampines Street 91')",2
"('name', 'Faber Green')",2
"('name:zh', '快乐山通道')",2
"('turn:lanes:forward', 'left;through|through')",2
"('name', 'Pavilion View')",2
"('tracktype', 'grade3')",2
"('name', 'Jalan Selimang')",2
"('name:zh', '兀兰路')",2
"('step_count', '0')",2
"('name', 'Jurong East Street 11')",2
"('name', 'Punggol Waterway')",2
"('name', 'Woodlands Industrial Park E3')",2
"('destination', 'Pioneer Road North')",2
"('name', 'Jalan Mendaki')",2
"('destination:ref:to', 'KJE;PIE')",2
"('name', 'MacRitchie Viaduct')",2
"('name', 'Woodlands Industrial Park E7')",2
"('turn:lanes', 'left|through|through|through;right|right')",2
"('name', 'Woodlands Road')",2
"('name', 'Marina Way')",2
"('name', 'Mount Pleasant Drive')",2
"('construction', 'cycleway')",2
"('name:en', 'Woodlands Road')",2
"('source', 'Survey')",2
"('name', 'Costus Trail')",2
"('turn:lanes', 'left;through|through|through|through|through;right')",2
"('turn:lanes:forward', 'right|right')",2
"('foot', 'private')",2
"('name', 'Bukit Panjang Park Connector')",2
"('construction', 'motorway_link')",2
"('name:zh', '武吉班让公园连道')",2
"('name', 'Jalan Kemuning')",2
"('name', 'Main Gate')",2
"('name:zh', '欧南园')",2
"('name:zh', '珍珠山路')",2
"('name', ""Pearl's Hill Road"")",2
"('name', 'Bartley Road East')",2
"('name', 'Greenleaf Road')",2
"('name', 'Jurong West Avenue 3')",2
"('name:zh', '汤申路')",2
"('turn:lanes:backward', 'left|through|right')",2
"('name', 'Punggol Field Walk')",2
"('name', 'Laurel Wood Avenue')",2
"('name:zh', '巴特里东路')",2
"('horse', 'private')",2
"('turn:lanes', 'left|right|right|right')",2
"('barrier', 'fence')",2
"('turn:lanes', 'left;through|through|through|right|right')",2
"('name', 'Jurong West Avenue 1')",2
"('name', 'Yishun Street 44')",2
"('name', 'Punggol Road')",2
"('name:zh', '榜鹅路')",2
"('name:zh', '兀兰10道')",2
"('turn:lanes', 'none|none|none|none|through;right')",2
"('name', 'Woodlands Avenue 10')",2
"('name', 'Toh Tuck Rise')",2
"('name', 'Toh Tuck Place')",2
"('name', 'West Camp Road')",2
"('name', 'Punggol Barat Drive')",2
"('name', 'Seletar Aerospace Road 1')",2
"('name', 'Gambas Crescent')",2
"('destination', 'Upper Bukit Timah Road')",2
"('name', 'Pan Island Expressway')",2
"('note', 'Not open yet Oct 2023')",2
"('addr:housenumber', '50')",2
"('name', 'Bilal Lane')",2
"('name:zh', '花园桥')",2
"('note', 'from survey, but not (yet) on Bing')",2
"('dog', 'yes')",2
"('name:zh', '永光路')",2
"('name', 'Yung Kuang Road')",2
"('name', 'Toronto Road')",2
"('name', 'Woodlands Avenue 3')",2
"('name:zh', '兀兰3道')",2
"('name', 'Bedok South Avenue 2')",2
"('name', 'Hope line')",2
"('ford', 'yes')",2
"('source', 'Yahoo Aerial Imagery')",2
"('name', 'Pasir Ris Central')",2
"('name', 'Bukit Gombak Park')",2
"('psv', 'yes')",2
"('destination', 'Mountbatten Road')",2
"('name', 'Bournemouth Road')",2
"('name', 'Boscombe Road')",2
"('name:zh', '大学路')",2
"('name', 'Swanage Road')",2
"('name', 'Jupiter Road')",2
"('name:zh-Hans', '实乞纳公园连道')",2
"('name', 'University Road')",2
"('name:zh-Hant', '實乞納公園連道')",2
"('name:zh-Hant', '兀蘭水濱公園')",2
"('wikidata', 'Q28404036')",2
"('wikipedia', 'en:Woodlands Waterfront Park')",2
"('name', 'Soo Chow Garden Road')",2
"('name', 'Hacienda Grove')",2
"('name', 'Jalan Tua Kong')",2
"('name', 'Jalan Jamal')",2
"('name', 'Burnfoot Terrace')",2
"('name', 'Canberra Link')",2
"('destination', 'Thomson Plaza')",2
"('maxspeed', '10')",2
"('name', ""Saint John's Road"")",2
"('name', 'Siglap View')",2
"('name', 'Yung Ho Road')",2
"('name', 'Frankel Avenue')",2
"('name', 'Jalan Kembangan')",2
"('name', 'Garden Bridge')",2
"('name:zh', '坎贝拉连路')",2
"('name', 'Parbury Avenue')",2
"('name:zh', '无极甘柏公园')",2
"('source', 'bing')",2
"('turn:lanes', 'none|none|none|none|right')",2
"('name', 'Boon Lay Drive')",2
"('name', 'Bukit Batok Street 21')",2
"('name', 'Jurong West Central 2')",2
"('sport', 'motor')",2
"('name', 'Woodlands Waterfront Park')",2
"('highway', 'raceway')",2
"('mapillary', '777661612934786')",2
"('image', 'https://images.mapillary.com/Ru5x05_lNH9RjsD93AK-bA/thumb-2048.jpg')",2
"('mapillary', '2810833239134438')",2
"('image', 'https://images.mapillary.com/5ibUpmSu0UdxfPT02HxIZA/thumb-2048.jpg')",2
"('name', 'Pasir Ris Industrial Drive 3')",2
"('name:zh', '巴西立工业3通道')",2
"('mapillary', '5492618300810454')",2
"('image', 'https://images.mapillary.com/WM9Oz6_u4ZbcdOLECQb6Fg/thumb-2048.jpg')",2
"('fixme', 'location from Bing/GPS')",2
"('name', 'Bedok Ria Drive')",2
"('name:zh', '万礼公园连道')",2
"('name', 'Pasir Ris Heights')",2
"('cutting', 'track')",2
"('name:en', 'Woodlands Waterfront Park')",2
"('name:zh', '达科达弯')",2
"('name', 'Dakota Crescent')",2
"('name:zh-Hans', '兀兰水滨公园')",2
"('destination', 'Stadium Boulevard')",2
"('name', 'Tampines Central 4')",2
"('electrified', 'rail')",2
"('name', 'Kew Avenue')",2
"('frequency', '0')",2
"('gauge', '1435')",2
"('name:zh', '兀兰水滨公园')",2
"('railway', 'subway')",2
"('ref', 'TEL')",2
"('service', 'yard')",2
"('voltage', '750')",2
"('name', 'Mandai Park Connector')",2
"('name', 'Jalan Limau Manis')",2
"('fixme', 'add name')",2
"('indoor', 'yes')",2
"('source:width', 'ARCore')",2
"('destination', 'Outram Road;Tiong Bahru Road')",2
"('name:zh', '音乐学院通道')",2
"('name:zh', '甘榜小径')",2
"('destination', 'Yio Chu Kang Road;Upper Thomson Road')",2
"('construction', 'primary_link')",2
"('destination', 'Yio Chu Kang Road;Upper Serangoon Road')",2
"('destination', 'Yio Chu Kang Road')",2
"('turn:lanes', 'left;through;right|right|right')",2
"('name', 'Yishun Avenue 6')",2
"('fixme', 'check')",2
"('name', 'Conservatory Drive')",2
"('fixme', 'check direction')",2
"('mapillary', '296578125410287')",2
"('name', 'Mayflower Crescent')",2
"('name', 'Challenging Route')",2
"('name', 'West Coast Highway')",2
"('name:zh', '亚历山大台')",2
"('name', 'Alexandra Terrace')",2
"('sac_scale', 'mountain_hiking')",2
"('name', 'Mayflower Drive')",2
"('name:zh', '停车场D')",2
"('name', ""Carpark 'D'"")",2
"('name', 'Kampong trail')",2
"('name:zh', '学院连路')",2
"('destination:to', 'Yio Chu Kang Road')",2
"('ele', '94')",2
"('name:zh', '义顺53街')",2
"('name', 'Tavistock Avenue')",2
"('bench', 'yes')",2
"('proposed', 'motorway_link')",2
"('addr:street', 'Depot Road')",2
"('addr:housenumber', '104C')",2
"('name', 'Yishun Street 53')",2
"('image', 'https://images.mapillary.com/rC6hoPNWKOL4atDdk_Jyrw/thumb-2048.jpg')",2
"('mapillary', '487492129144276')",2
"('name', 'Summit Hut')",2
"('image', 'https://images.mapillary.com/VFT714IclCoUP8Yq7GcXBA/thumb-2048.jpg')",2
"('name:zh', '登峰凉亭')",2
"('shelter_type', 'weather_shelter')",2
"('image', 'https://images.mapillary.com/fulIMkEY3nDcbiOy9wYi7Q/thumb-2048.jpg')",2
"('mapillary', '495080468355580')",2
"('name', 'Ayer Rajah Drive')",2
"('name:zh', '亚逸拉惹通道')",2
"('construction', 'residential')",2
"('turn:lanes:forward', 'left;right;through')",2
"('name', 'College Link')",2
"('name', 'Choa Chu Kang North 5')",2
"('description', 'PCN (labelled)')",2
"('name:zh', '树冠步道')",2
"('name:zh', '宏茂桥8道')",2
"('turn:lanes', 'left;through|right|right')",2
"('name', 'Jalan Gaharu')",2
"('ramp:wheelchair', 'yes')",2
"('name', 'Rifle Range Road')",2
"('name:zh', '射靶场')",2
"('construction', 'trunk_link')",2
"('building:levels', '4')",2
"('name', 'Rambai Boardwalk')",2
"('name', 'Nee Soon Road')",2
"('name', 'Ang Mo Kio Avenue 8')",2
"('name', 'Canopy walk')",2
"('name', 'Nim Terrace')",2
"('name:zh', '科学2通道')",2
"('name', 'Science Drive 2')",2
"('name:zh', '科学3通道')",2
"('name', 'Science Drive 3')",2
"('turn:lanes:backward', 'left|left|right')",2
"('name:zh', '大学联通道')",2
"('name', 'College Link way')",2
"('maxheight', '7.5')",2
"('name', 'Stockport Road')",2
"('name:zh', '史托波路')",2
"('name', 'Choa Chu Kang Central')",2
"('name', 'Choa Chu Kang Avenue 3')",2
"('fee', 'no')",2
"('name', 'Jalan Kelulut')",2
"('name', 'Gerald Drive')",2
"('name', 'Buangkok Drive')",2
"('name:zh', '万国通道')",2
"('landuse', 'recreation_ground')",2
"('name', 'Binjai Hill')",2
"('name:zh', '明才山')",2
"('name', 'Binjai Walk')",2
"('name:zh', '明才径')",2
"('name', 'Seletar Road')",2
"('name:zh', '义顺路')",2
"('name', 'Sian Tuan Avenue')",2
"('name:zh', '祥端道')",2
"('name', 'Stone Avenue')",2
"('addr:city', 'singapore')",2
"('name', 'Ang Mo Kio Avenue 2')",2
"('name', 'Bee San Avenue')",2
"('fixme', 'Accessible for the public?')",2
"('name', 'Portchester Avenue')",2
"('turn:lanes', 'left|left;through;right|right|right')",2
"('name', 'Teck Chye Terrace')",2
"('name', 'Serangoon Garden Circus')",2
"('symbol', 'black')",2
"('name', 'Seletar Aerospace Heights')",2
"('note', 'GPS')",2
"('name:zh', '林厝港路')",2
"('turn:lanes', 'left|left|through;right|right')",2
"('name', 'Kim Keat Avenue')",2
"('name:zh', '金榜路')",2
"('name', 'Yishun Street 43')",2
"('name', 'Grace Park')",2
"('name', 'Kim Pong Road')",2
"('fixme', 'Change to construction tag when construction starts')",2
"('step_count', '16')",2
"('destination:ref', 'AYE')",2
"('name', 'Hougang Avenue 7')",2
"('turn:lanes', 'left|through|through|through;right|right|right')",2
"('name', 'Langur Trail')",2
"('name', 'Anamalai Avenue')",2
"('name:zh', '金吉道')",2
"('name', 'Lim Chu Kang Road (U/C)')",2
"('mapillary', '945789052834202')",2
"('image', 'https://images.mapillary.com/KyiEFm2tE3RxFP7NYDZVEw/thumb-2048.jpg')",2
"('mapillary', '2790270507950850')",2
"('name', 'Lim Tua Tow Road')",2
"('width', '2 m')",2
"('image', 'https://images.mapillary.com/7q4d0uWhSm5AiRmcoz9F1w/thumb-2048.jpg')",2
"('turn:lanes', 'left;through|through|right|right')",2
"('name', 'Ford Avenue')",2
"('building:levels:underground', '1')",2
"('construction', 'trunk')",2
"('name:zh', '叶猴小径')",2
"('name', 'Hougang Avenue 3')",2
"('name', 'Bishan Road')",2
"('turn:lanes', 'left|left|through|through;right|right')",2
"('name:zh', '碧山路')",2
"('foot', 'permissive')",2
"('name', 'Old Birdcage Walk')",2
"('name:zh', '后港3道')",2
"('name', 'Hampstead Gardens')",2
"('name', 'Christian Cemetery Path 13')",2
"('name:zh', '实里达航空岭')",2
"('name:en', 'Bukit Timah Road')",2
"('image', 'https://images.mapillary.com/3aJ0c0HZXp4ZSwQo_wExzg/thumb-2048.jpg')",2
"('name', 'Defu Avenue 1')",2
"('building:levels', '0')",2
"('building', 'train_station')",2
"('mapillary', '283542369911789')",2
"('addr:housenumber', '200')",2
"('step_count', '15')",2
"('crossing', 'pedestrian_signals')",1
"('name', 'Saint Martin Lane')",1
"('name', 'Tampines Street 43')",1
"('name', 'Hougang Avenue 1')",1
"('name', 'Begonia Crescent')",1
"('name', 'Admiralty Lane')",1
"('opening_hours', '24/7')",1
"('addr:postcode', '522495')",1
"('name', 'Thomson Ridge')",1
"('building:use', 'residential')",1
"('building:levels', '13')",1
"('building', 'apartments')",1
"('destination:to', 'Buangkok Green')",1
"('name', 'Dedap Road')",1
"('name:zh', '春叶自然公园')",1
"('addr:street', 'Tampines Street 43')",1
"('name', 'Jalan Pelatina')",1
"('name', 'Jalan Telang')",1
"('addr:housenumber', '495C')",1
"('name', 'Bishan Street 21')",1
"('name', 'Begonia Walk')",1
"('turn:lanes', 'left;through|through|through|through|right')",1
"('route_ref', 'Ang Mo Kio Street 53')",1
"('name', 'Ang Mo Kio Street 53')",1
"('name', 'Seletar Aerospace Way')",1
"('residential', 'landed')",1
"('name:zh', '实里达航空大道')",1
"('symbol', 'blue')",1
"('name', 'Nim Rise')",1
"('name', 'Tampines Street 21')",1
"('destination', 'Ang Mo Kio Town;Ang Mo Kio Avenue 5;Industrial Park 2,2A')",1
"('name', 'Ang Mo Kio Avenue 10')",1
"('name', 'Ang Mo Kio Drive')",1
"('source', 'KG Ground Survey 2016')",1
