Tag,Count
"('traffic_signals:countdown', 'yes')",2
"('turn:lanes:forward', 'left;through|through')",2
"('name', 'Link from Biopolis to Tanglin Halt')",2
"('destination', 'Pasir Ris Drive 1,8')",2
"('name', 'Pasir Ris Grove')",2
"('name:zh', '东陵福路')",2
"('name', 'Tanglin Halt Road')",2
"('fire_path', 'yes')",2
"('lit', 'no')",2
"('voltage', '750')",2
"('turn:lanes:backward', 'left|left')",2
"('name', 'Media Circle')",2
"('name', 'Tampines Street 91')",2
"('maxspeed:type', 'SG:urban')",2
"('railway', 'subway')",2
"('name', 'Tampines Concourse')",2
"('name:ms', 'Laluan Downtown')",2
"('name:en', 'Downtown Line')",2
"('name', 'Downtown Line (DT)')",2
"('gauge', '1435')",2
"('frequency', '0')",2
"('name', 'one-north Crescent')",2
"('electrified', 'rail')",2
"('surface', 'sett')",2
"('name:zh', '启汇径')",2
"('colour', '#0354A6')",2
"('alt_name', 'Downtown Line Stage 3')",2
"('name', 'College Avenue West')",2
"('name:zh', '滨海市区线')",2
"('addr:housenumber', '20')",2
"('name:en', 'Kent Ridge Park')",2
"('image', 'https://images.mapillary.com/U7U7V90osKMeQjnlPiuxjQ/thumb-2048.jpg')",2
"('name', 'Sumbawa Road')",2
"('name:zh', '梧槽连桥')",2
"('name', 'Rochor Link Bridge')",2
"('name', 'Telok Blangah Drive')",2
"('destination:ref', 'KPE')",2
"('name', 'Kallang Airport Way')",2
"('description', 'PCN (labelled)')",2
"('name', ""CP 'B'"")",2
"('name', 'Kent Ridge Park')",2
"('name:zh', '肯特岗公园')",2
"('addr:postcode', '529623')",2
"('wikidata', 'Q647955')",2
"('wikimedia_commons', 'Category:Kent Ridge Park')",2
"('name', 'Jalan Lima')",2
"('name', 'Jalan Tiga')",2
"('wikipedia', 'en:Kent Ridge Park')",2
"('name', 'Zehnder Road')",2
"('name:zh', '贞德路')",2
"('name:zh', '芽笼公园连道')",2
"('name', 'Geylang Park Connector')",2
"('survey:date', '2019-03-21')",2
"('mapillary', '133251942127982')",2
"('name', 'Aliwal Street')",2
"('parking:condition:right:vehicles', 'motorcycle')",2
"('name', 'Arab Street')",2
"('name', 'Spooner Road')",2
"('wikidata', 'Q7692708')",2
"('name:zh', '德霖路')",2
"('name', 'Teck Lim Road')",2
"('note', 'Estimated location ???')",2
"('name:zh', '水车路')",2
"('name', 'Kreta Ayer Road')",2
"('name:zh', '登婆街')",2
"('name:en', 'Temple Street')",2
"('name', 'Temple Street')",2
"('name:zh', '摩士街')",2
"('name:en', 'Mosque Street')",2
"('name', 'Mosque Street;摩士街')",2
"('sidewalk:both:surface', 'paving_stones')",2
"('name', 'Circular Road')",2
"('name', 'Carpenter Street')",2
"('indoor', 'corridor')",2
"('tactile_paving', 'no')",2
"('name', 'Cashin Street')",2
"('name', 'Morse Road')",2
"('name:zh', '莫斯路')",2
"('image', 'https://storage11.openstreetcam.org/files/photo/2019/3/21/lth/1355530_aa5f4_238.jpg')",2
"('turn:lanes', 'left|left;through|through|through|through;right|right|right')",2
"('name:zh', '如切购物商场')",2
"('name:zh', '四美公园连道')",2
"('name', 'Simei Street 2')",2
"('level', '0')",2
"('name', 'Tampines Street 31')",2
"('name', 'Tampines Avenue 2')",2
"('wikipedia', 'en:Tampines East MRT station')",2
"('wikidata', 'Q7681800')",2
"('subway', 'yes')",2
"('station', 'subway')",2
"('ref', 'DT33')",2
"('railway', 'station')",2
"('public_transport', 'station')",2
"('operator', 'SBS Transit')",2
"('network', 'Downtown Line (DTL)')",2
"('name:zh', '淡滨尼东')",2
"('name:ta', 'தெம்பினிஸ் ஈஸ்ட்')",2
"('name:ms', 'Tampines East')",2
"('name:en', 'Tampines East')",2
"('name', 'Tampines East')",2
"('location', 'underground')",2
"('building:levels:underground', '3')",2
"('addr:street', 'Tampines Avenue 7')",2
"('name', 'Simei Park Connector')",2
"('ramp', 'yes')",2
"('name', 'Joo Chiat Complex')",2
"('turn:lanes', 'right|right|right|right')",2
"('building:levels', '4')",2
"('name', 'Everitt Road North')",2
"('name', 'Lorong 105 Changi')",2
"('name:zh', '史蒂尔路')",2
"('name', 'Still Road')",2
"('name:zh', '惹兰有诺士')",2
"('name', 'Jalan Eunos')",2
"('name', 'Lorong Marzuki')",2
"('name', 'Central Library Plaza')",2
"('name:zh', '中央图书馆广场')",2
"('name', 'Frankel Avenue')",2
"('name', 'Jalan Kembangan')",2
"('short_name', 'CLB Plaza')",2
"('name', 'Sherwood Road')",2
"('name', 'Engineering Drive 3')",2
"('name:zh', '工程3通道')",2
"('name', 'Aida Street')",2
"('turn:lanes', 'through;right|right|right')",2
"('destination', 'Tuas')",2
"('name', 'Bedok Industrial Park E')",2
"('turn:lanes', 'left|right|right|right|right')",2
"('name', 'Bedok Reservoir Crescent')",2
"('name', 'Verde View')",2
"('destination:ref', 'SLE')",2
"('name', 'Lorong Asrama')",2
"('name', 'Jurong West Avenue 5')",2
"('name', 'Ulu Sembawang Park Connector')",2
"('destination', 'Jurong West Street 75')",2
"('name:zh', '乌鲁三巴旺公园连道')",2
"('name', 'Teck Whye Avenue')",2
"('destination', 'Yio Chu Kang Road')",2
"('destination:street', 'Mandai Road')",2
"('name', 'Hougang Street 93')",2
"('name', 'Hougang Avenue 4')",2
"('name', 'Leedon Heights')",2
"('destination:to', 'Sembawang Road')",2
"('name', 'Jalan Lengkok Sembawang')",2
"('destination', 'Upper Thomson Road')",2
"('name', 'Yishun Street 11')",2
"('name:zh', '登加通道')",2
"('name:en', 'Tengah Drive')",2
"('name', 'Tengah Drive')",2
"('name', 'International Business Park')",2
"('name', 'Hougang Central')",2
"('name', 'Bukit Batok West Avenue 6')",2
"('turn:lanes', 'left|none|none|none|none')",2
"('name', 'Jurong West Street 76')",2
"('name', 'Hougang Avenue 2')",2
"('name:zh', '黄仲涵园')",2
"('turn:lanes:backward', 'right|right')",2
"('name', 'Jalan Bahar')",2
"('name:zh', '惹兰巴哈')",2
"('name', 'Florence Close')",2
"('smoking', 'no')",2
"('surface', 'dirt')",2
"('name', 'Plantation Avenue')",2
"('opening_hours', '24/7')",2
"('destination:ref:to', 'KJE;PIE')",2
"('name', 'Sixth Avenue')",2
"('turn:lanes', 'none|through|through;right')",2
"('name', 'Oei Tiong Ham Park')",2
"('name', 'Ang Mo Kio Park Connector')",2
"('name:zh', '宏茂桥公园连道')",2
"('name', 'Ang Mo Kio Avenue 6')",2
"('name:zh', '第六道')",2
"('conveying', 'forward')",2
"('steps', 'yes')",2
"('name', 'Ang Mo Kio Avenue 8')",2
"('name:zh', '宏茂桥8道')",2
"('name', 'Ang Mo Kio Street 43')",2
"('name', 'Bukit Sedap Road')",2
"('building', 'university')",2
"('destination', 'Ang Mo Kio Avenue 3;Hougang Avenue 2')",2
"('destination:ref', 'CTE;PIE')",2
"('name', 'Nanyang Hill')",2
"('name:zh', '南洋山')",2
"('name', 'Student Walk')",2
"('name:zh', '学生径')",2
"('access', 'customers')",2
"('name', 'Ulu Pandan Road')",2
"('turn:lanes:forward', 'through|right')",2
"('name', 'Mandai Quarry Road')",2
"('parking:lane:left', 'perpendicular')",2
"('name', 'Chuan View')",2
"('maxweight', '2.5')",2
"('source', 'yhaoo')",2
"('leisure', 'fitness_station')",2
"('operator', 'National Parks Board')",2
"('name:zh', '后港2道')",2
"('name', 'Khatib Bongsu Park Connector')",2
"('name', 'Yishun Street 72')",2
"('turn:lanes', 'left;through|through|through;right')",2
"('name', 'Woodleigh Link')",2
"('name:zh', '兀里连路')",2
"('survey:date', '2018-09-30')",2
"('name:zh', '古鲁尼园路')",2
"('name:en', 'Cluny Park Road')",2
"('name', 'Sang Nila Utama Road')",2
"('name', 'Ubi Road 1')",2
"('garden:type', 'community')",2
"('name', 'Memorial Garden')",2
"('name:zh', '义顺中景园')",2
"('destination', 'Serangoon Central')",2
"('name', 'Jalan Mata Ayer')",2
"('destination:ref', 'CTE')",2
"('operator', 'NPark')",2
"('operator:type', 'public')",2
"('name', 'Vernon Park')",2
"('name', 'Jalan Mulia')",2
"('name', 'Jalan Ulu Seletar')",2
"('name', 'Cluny Park Road')",2
"('turn:lanes:backward', 'left|through')",2
"('name:zh', '卡迪蒙苏公园连道')",2
"('proposed', 'motorway_link')",2
"('note', 'Part of road is under construction ???')",2
"('name', 'Davidson Road')",2
"('name', 'Howard Road')",2
"('name', 'Yishun Street 61')",2
"('name', 'Nee Soon Central Meadows')",2
"('destination', 'Braddell Road')",2
"('cycleway', 'lane')",2
"('destination:street', 'Upper Paya Lebar road;Boundary road;Braddell raod')",2
"('turn:lanes:forward', 'left|through|right')",2
"('name', 'Kampung Sireh')",2
"('name', 'Jurong Gateway Road')",2
"('name', 'Boon Lay Drive')",2
"('turn:lanes', 'left|through|through|through|through;right|right|right')",2
"('name', 'Lorong Lew Lian')",2
"('lanes:bus', '2')",2
"('name:zh', '春叶自然公园')",2
"('mapillary', '247743133795696')",2
"('name', 'Jurong East Street 32')",2
"('name', 'Boon Lay Place Terrace Garden')",2
"('lanes:bus:conditional', '2 @ (Mo-Fr 07:30-09:30,17:00-20:00)')",2
"('name', 'Jurong Canal Drive')",2
"('name', 'Ubi Road 3')",2
"('dog', 'leashed')",2
"('name', 'Corporation Road')",2
"('name:zh', '裕廊渠通道')",2
"('name', 'Sunshine Terrace')",2
"('destination', 'Bartley Road')",2
"('name', 'Serangoon Central')",2
"('fixme', 'bus routes')",2
"('name', 'SpringLeaf Nature Park')",2
"('emergency', 'yes')",2
"('name:zh', '罗弄沙哈')",1
"('landuse', 'retail')",1
"('name', 'Lor Sarhad')",1
"('name:zh', '新加坡室内体育馆')",1
"('roof:colour', '#e7eadd')",1
"('turn:lanes', 'left|left;through|through|through|right')",1
"('name', 'Singapore Indoor Stadium')",1
"('leisure', 'sports_centre')",1
"('name:zh', '义顺公园连道')",1
"('building:material', 'concrete')",1
"('name', 'Yuan Ching Road')",1
"('name', 'Yishun Park Connector')",1
"('note', 'from survey, but not (yet) on Bing')",1
"('name', 'Jalan Dua')",1
"('ref', 'GEK9')",1
"('fixme', 'continue')",1
"('name', 'Gateway Drive')",1
"('layer', '3')",1
"('fixme', 'location from Bing/GPS')",1
"('name:zh', '园景路')",1
"('building:colour', '#e7eadd')",1
"('name', 'Jalan Kwok Min')",1
"('destination', 'KJE;PIE')",1
"('destination', 'Mandai Road;Upper Thomson Road;Sembawang Road')",1
"('name:zh', '树冠步道')",1
"('name', 'Canopy walk')",1
"('bicycle', 'dismount')",1
"('name', 'Mandai Link')",1
"('name', 'Mandai Estate')",1
"('wikidata', 'Q618988')",1
"('name', 'Bukit Chermin Road')",1
"('wikimedia_commons', 'Category:Singapore Indoor Stadium')",1
"('wikipedia', 'en:Singapore Indoor Stadium')",1
"('name:zh', '恭锡路')",1
"('name', 'Keong Saik Road')",1
"('maxheight', 'none')",1
"('maxspeed', '20')",1
"('name', 'Duxton Road')",1
"('amenity', 'shelter')",1
"('bin', 'yes')",1
"('image', 'https://images.mapillary.com/6_NPHRUTUiYOgkj6KEsCVA/thumb-2048.jpg')",1
"('mapillary', '497586764928338')",1
"('name:zh', '麦士威路')",1
"('name:en', 'Maxwell Road')",1
"('name', 'Maxwell Road')",1
"('name', 'Jewel Box')",1
"('turn:lanes', 'left|through|through|through|through;right')",1
"('building', 'public')",1
"('name', 'Bukit Pasoh Road')",1
"('name:zh', '武吉巴梳路')",1
"('addr:housenumber', '144')",1
"('name:zh', '广东民路')",1
"('name', 'Bukit Teresa Road')",1
"('destination', 'jurong canal drive')",1
"('image', 'http://storage8.openstreetcam.org/files/photo/2018/6/24/lth/1254851_4bf47_2215.jpg')",1
"('name', 'Carpark B')",1
"('name', 'Spottiswoode Park Road')",1
"('name', 'Everton Road')",1
"('name', 'Cantonment Road')",1
"('destination', 'Jurong West Avenue 1; Jurong East Avenue 1;Jurong Town Hall Road')",1
"('wheelchair', 'limited')",1
"('crossing:markings', 'yes')",1
"('addr:housenumber', '148')",1
"('addr:housenumber', '146')",1
"('destination:ref:to', 'Tuas;KJE')",1
"('name', 'Jurong West Street 42')",1
"('image', 'https://images.mapillary.com/nzyIwrFOd4atZwbSNlx4bg/thumb-2048.jpg')",1
"('name', 'Bukit Batok West Avenue 5')",1
"('mapillary', '469148464366046')",1
"('tracktype', 'grade1')",1
"('name', 'Nanyang Terrace')",1
"('name', 'Telok Blangah Heights')",1
"('name', 'Nanyang Green')",1
"('toll', 'yes')",1
"('note', 'Temporary route during bridge rebuilding Jan 2018')",1
"('note', 'Opening 15 May 2021')",1
"('residential', 'dormitory')",1
"('destination', 'Nanyang Technological University;National Institute of Education')",1
"('name', 'Peng Kang Avenue')",1
"('name', 'Earth Trail')",1
"('name:zh', '土地小径')",1
"('informal', 'yes')",1
"('note', 'Doesn’t exist May 2023')",1
"('roof:colour', '#d6ded7')",1
"('name:zh', '南洋台')",1
"('name', 'Palm Breeze')",1
"('name', 'Faber Peak')",1
"('note', 'Not open yet Oct 2023')",1
"('name:zh', '花柏山顶')",1
"('name', 'Tengah Park Avenue')",1
"('name:en', 'Tengah Park Avenue')",1
"('name:zh', '登加园林道')",1
"('name', 'Bukit Batok West Avenue 7')",1
"('destination', 'Jurong West Avenue 4')",1
"('name', 'Wishart Road')",1
"('name', 'Jalan Klapa')",1
"('name', 'Jalan Pinang')",1
"('name', 'Jalan Pisang')",1
"('name:zh', '威莎路')",1
"('name', 'Jalan Kledek')",1
"('name', 'Villa Verde Bridge')",1
"('note', 'Opened 17 April 2021')",1
"('name', 'Rockridge Park')",1
"('name', 'Jalan Damai')",1
"('addr:housenumber', '14')",1
"('name', 'Jalan Naung')",1
"('name', 'Farrer Road')",1
"('name', 'New Loyang Link')",1
"('destination:street', 'Bukit Timah Road;Dunearn Road')",1
"('destination', 'Upper Serangoon Road;Hougang Avenue 6, 8, 10')",1
"('turn:lanes', 'through|none')",1
"('name', 'Stars Avenue')",1
"('turn:lanes', 'left|left;through|right')",1
"('name', 'Farrer Gardens')",1
"('destination', 'Hougang Avenue 2, 8, 10;Ang Mo Kio Avenue 3')",1
"('turn:lanes', 'none|none|through')",1
"('name', 'Lim Ah Pin Road')",1
"('name', 'Pasir Ris Drive 6')",1
"('turn:lanes', 'left|left|through|right')",1
"('name', 'Lowland Road')",1
"('name', 'CP')",1
"('name:zh', '花拉花园')",1
"('destination', 'Tampines Ave 12;Tampines Town')",1
"('name', 'Maidstone Road')",1
"('addr:housenumber', '174')",1
"('name', 'Ford Avenue')",1
"('turn:lanes', 'left;through|right|right')",1
"('name', 'Poh Huat Road West')",1
"('name', 'Staff Centre Link')",1
"('name:zh', '教师中心连路')",1
"('name', 'Serangoon North Avenue 2')",1
"('residential', 'hdb')",1
"('destination:ref:to', 'CTE')",1
"('name:zh', '梅斯顿路')",1
"('turn:lanes', 'through|through|through|through|through')",1
"('name', 'Dover Rise')",1
"('destination', 'Yio Chu Kang Road;Upper Serangoon Road')",1
"('foot', 'private')",1
"('turn:lanes:forward', 'none')",1
"('name', 'Charlton Road')",1
"('addr:housenumber', '12')",1
"('name', 'Kay Siang Road')",1
"('name', 'Lermit Road')",1
"('cycleway', 'yes')",1
"('vehicle', 'no')",1
"('name:zh', '中门路')",1
"('name', 'Dawson Road')",1
"('name', 'Clarence Lane')",1
"('name', 'Jervois Road')",1
"('name', 'Harvey Road')",1
"('lanes:backward', '3')",1
"('turn:lanes:backward', 'left|left;through|right')",1
"('website', 'https://services2.hdb.gov.sg/webapp/BN22CpkVcncy/BN22CpkVcncyCPList.jsp?CPNo=B59')",1
"('name', 'B59')",1
"('note', 'Vehicles i.e. cars including taxi cabs, vans, pickup trucks of unladen weight not exceeding 2,500 kg can make a U-turn here. There is a U-turn sign placed along Bedok Reservoir Road, in front of Block 717.')",1
"('name', 'CP B97')",1
"('turn:lanes:forward', 'left|left;through;right')",1
"('turn:lanes', 'left|left;through|through|right')",1
"('turn:lanes', 'left|none|none|none')",1
"('turn:lanes:backward', 'left|through;right')",1
"('name', 'Sireh Place')",1
"('name', 'Upper Paya Lebar Road')",1
"('name:zh', '巴耶利峇路上段')",1
"('name', 'Tanglin Halt Close')",1
"('name:zh', '东陵福弄')",1
"('destination', 'Pasir Ris Drive 1,8;Elias Road')",1
"('turn:lanes:backward', 'through|through;right')",1
"('turn:lanes:forward', 'left|left;through|right')",1
"('turn:lanes', 'none|through|through')",1
"('service', 'alley')",1
"('name:zh', '惹兰士林')",1
"('name:en', 'Jalan Serene')",1
"('name', 'Jalan Serene')",1
"('name', 'Tampines Avenue 3')",1
"('turn:lanes', 'left;right|right')",1
"('addr:postcode', '278582')",1
"('turn:lanes', 'left|left;through|through|through|right|right')",1
"('name', 'Jalan Senyum')",1
"('name', 'Main Gate Road')",1
"('wikidata', 'Q39053642')",1
"('supervised', 'yes')",1
"('name:zh', '乌鲁班丹巴士车厂')",1
"('name', 'Ulu Pandan Bus Depot')",1
"('landuse', 'garages')",1
"('name', 'Macaque Trail')",1
"('name', 'Lorong Sarina')",1
"('name', 'Architecture Drive')",1
"('symbol', 'blue')",1
"('name:zh', '建筑通道')",1
"('width', '1.5 m')",1
"('name:zh', '乌鲁班丹路')",1
"('name', 'Siglap Valley')",1
"('name', 'Jalan Wakaff')",1
"('wikipedia', 'en:Ulu Pandan Bus Depot')",1
"('addr:street', 'Holland Road')",1
"('note', 'really covered?')",1
"('name', 'Vista Terrace')",1
"('proposed', 'residential')",1
"('name:zh', '维斯达台')",1
"('power', 'substation')",1
"('name', 'Springside Road')",1
"('name', 'Springside Park')",1
"('name', 'Nee Soon Road')",1
"('turn:lanes', 'left;through|through|through|through;right|right')",1
"('name:zh', '义顺路')",1
"('name', 'Lorong 101 Changi')",1
"('name', 'Lorong 104 Changi')",1
"('wheelchair', 'no')",1
"('landuse', 'meadow')",1
"('name', 'Lorong 107 Changi')",1
"('access', 'destination')",1
"('name', 'Jacaranda Road')",1
"('name', 'Swan Lake Avenue')",1
"('name', 'Esso')",1
"('name', 'Kingswear Avenue')",1
"('name', 'Huddington Avenue')",1
"('name', 'Portchester Avenue')",1
"('name:zh', '埃索')",1
"('name', 'Chartwell Drive')",1
"('note', 'Incomplete ???')",1
"('brand:wikipedia', 'en:Esso')",1
"('name', 'Tosca Street')",1
"('name', 'Walmer Drive')",1
"('brand:wikidata', 'Q867662')",1
"('brand', 'Esso')",1
"('name', 'Chuan Terrace')",1
"('name', 'Chuan Walk')",1
"('amenity', 'fuel')",1
"('operator', 'Esso')",1
"('phone', '+65 6468 5258')",1
"('name', 'Ang Mo Kio Avenue 10')",1
"('name', 'Tampines Street 32')",1
"('turn:lanes:forward', 'through|through;right')",1
"('turn:lanes:backward', 'left|left;right')",1
"('name', 'Ang Mo Kio Street 11')",1
"('name', 'Ang Mo Kio Avenue 4')",1
"('name:zh', '宏茂桥1道')",1
"('name', 'Ang Mo Kio Avenue 1')",1
"('name', 'Bedok North Street 5')",1
"('name', 'Tan Boon Chong Avenue')",1
"('name', 'Ang Mo Kio Avenue 2')",1
"('destination', 'Bedok North Avenue 1')",1
"('name:zh', '工程1通道')",1
"('name', 'Engineering Drive 1')",1
"('name', 'Dafne Street')",1
"('surface', 'concrete:plates')",1
